Australian Bureau of Statistics,,,,,,,,,,,,
1270055006C182 Postcode 2011 to Statistical Area Level 3 2011,,,,,,,,,,,,
Released at 11.30am (Canberra time) 31 July 2012,,,,,,,,,,,,
Table 3 Correspondence,,,,,,,,,,,,
,,,,,,,,,,,,
POSTCODE,POSTCODE,SA3_CODE_2011,SA3_NAME_2011,RATIO,PERCENTAGE,,,,,,,
3269,3269,21702,Warrnambool - Otway Ranges,1.0,100.0,,,,,,,
3270,3270,21702,Warrnambool - Otway Ranges,1.0,100.0,,,,,,,
3271,3271,21501,Grampians,0.0732752,7.3275171,,,,,,,
3271,3271,21702,Warrnambool - Otway Ranges,0.9267248,92.6724829,,,,,,,
3272,3272,21501,Grampians,0.0158984,1.5898422,,,,,,,
3272,3272,21702,Warrnambool - Otway Ranges,0.9841016,98.4101578,,,,,,,
3273,3273,21702,Warrnambool - Otway Ranges,1.0,100.0,,,,,,,
3274,3274,21702,Warrnambool - Otway Ranges,1.0,100.0,,,,,,,
3275,3275,21702,Warrnambool - Otway Ranges,1.0,100.0,,,,,,,
3276,3276,21702,Warrnambool - Otway Ranges,1.0,100.0,,,,,,,
3277,3277,21702,Warrnambool - Otway Ranges,1.0,100.0,,,,,,,
3278,3278,21702,Warrnambool - Otway Ranges,1.0,100.0,,,,,,,
3279,3279,21702,Warrnambool - Otway Ranges,1.0,100.0,,,,,,,
3280,3280,21702,Warrnambool - Otway Ranges,1.0,100.0,,,,,,,
3281,3281,21702,Warrnambool - Otway Ranges,1.0,100.0,,,,,,,
3282,3282,21702,Warrnambool - Otway Ranges,1.0,100.0,,,,,,,
3283,3283,21702,Warrnambool - Otway Ranges,1.0,100.0,,,,,,,
3284,3284,21702,Warrnambool - Otway Ranges,1.0,100.0,,,,,,,
3285,3285,21701,Glenelg - Southern Grampians,0.4820597,48.205969,,,,,,,
3285,3285,21702,Warrnambool - Otway Ranges,0.5179403,51.794031,,,,,,,
3286,3286,21701,Glenelg - Southern Grampians,0.0094175,0.9417534,,,,,,,
3286,3286,21702,Warrnambool - Otway Ranges,0.9905825,99.0582466,,,,,,,
3287,3287,21702,Warrnambool - Otway Ranges,1.0,100.0,,,,,,,
3289,3289,21701,Glenelg - Southern Grampians,0.937345,93.7345028,,,,,,,
3289,3289,21702,Warrnambool - Otway Ranges,0.062655,6.2654972,,,,,,,
3292,3292,21701,Glenelg - Southern Grampians,1.0,100.0,,,,,,,
3293,3293,21501,Grampians,0.1486192,14.8619225,,,,,,,
3293,3293,21701,Glenelg - Southern Grampians,0.7299974,72.9997408,,,,,,,
3293,3293,21702,Warrnambool - Otway Ranges,0.1213834,12.1383367,,,,,,,
3294,3294,21501,Grampians,0.002733,0.2733004,,,,,,,
3294,3294,21701,Glenelg - Southern Grampians,0.997267,99.7266996,,,,,,,
3300,3300,21701,Glenelg - Southern Grampians,1.0,100.0,,,,,,,
3301,3301,21701,Glenelg - Southern Grampians,0.9261335,92.6133539,,,,,,,
3301,3301,21702,Warrnambool - Otway Ranges,0.0738665,7.3866461,,,,,,,
3302,3302,21701,Glenelg - Southern Grampians,1.0,100.0,,,,,,,
3303,3303,21701,Glenelg - Southern Grampians,0.9999998,99.9999789,,,,,,,
3304,3304,21701,Glenelg - Southern Grampians,0.963967,96.3966959,,,,,,,
3304,3304,21702,Warrnambool - Otway Ranges,0.036033,3.6033041,,,,,,,
3305,3305,21701,Glenelg - Southern Grampians,1.0,99.9999998,,,,,,,
3309,3309,21701,Glenelg - Southern Grampians,1.0,100.0,,,,,,,
3310,3310,21701,Glenelg - Southern Grampians,1.0,100.0,,,,,,,
3311,3311,21701,Glenelg - Southern Grampians,1.0,100.0,,,,,,,
3312,3312,21501,Grampians,0.1947215,19.4721517,,,,,,,
3312,3312,21701,Glenelg - Southern Grampians,0.8052785,80.5278483,,,,,,,
3314,3314,21701,Glenelg - Southern Grampians,0.9999981,99.9998075,,,,,,,
3315,3315,21701,Glenelg - Southern Grampians,1.0,100.0,,,,,,,
3317,3317,21501,Grampians,0.8805974,88.0597387,,,,,,,
3317,3317,21701,Glenelg - Southern Grampians,0.1194026,11.9402613,,,,,,,
3318,3318,21501,Grampians,0.9969676,99.6967554,,,,,,,
3318,3318,40702,Limestone Coast,0.0030324,0.3032446,,,,,,,
3319,3319,21501,Grampians,1.0,100.0,,,,,,,
3321,3321,20301,Barwon - West,0.9886013,98.8601274,,,,,,,
3321,3321,21702,Warrnambool - Otway Ranges,0.0113987,1.1398726,,,,,,,
3322,3322,20301,Barwon - West,0.1360909,13.6090928,,,,,,,
3322,3322,21702,Warrnambool - Otway Ranges,0.8639091,86.3909072,,,,,,,
3323,3323,21702,Warrnambool - Otway Ranges,0.9999889,99.9988879,,,,,,,
3324,3324,20103,Maryborough - Pyrenees,0.0032718,0.3271818,,,,,,,
3324,3324,21702,Warrnambool - Otway Ranges,0.9967282,99.6728182,,,,,,,
3325,3325,20103,Maryborough - Pyrenees,0.0008908,0.0890799,,,,,,,
3325,3325,21702,Warrnambool - Otway Ranges,0.9991092,99.9109201,,,,,,,
3328,3328,20301,Barwon - West,1.0,100.0,,,,,,,
3329,3329,20301,Barwon - West,0.9892052,98.9205191,,,,,,,
3329,3329,21702,Warrnambool - Otway Ranges,0.0107948,1.0794809,,,,,,,
3330,3330,20301,Barwon - West,1.0,100.0,,,,,,,
3331,3331,20301,Barwon - West,1.0,100.0,,,,,,,
3332,3332,20301,Barwon - West,1.0,100.0,,,,,,,
3333,3333,20102,Creswick - Daylesford - Ballan,0.0038033,0.3803299,,,,,,,
3333,3333,20301,Barwon - West,0.9961967,99.6196701,,,,,,,
3334,3334,20102,Creswick - Daylesford - Ballan,0.9874209,98.7420884,,,,,,,
3334,3334,20301,Barwon - West,0.0125791,1.2579116,,,,,,,
3335,3335,21304,Melton - Bacchus Marsh,1.0,100.0,,,,,,,
3337,3337,21002,Macedon Ranges,0.0005479,0.0547947,,,,,,,
3337,3337,21304,Melton - Bacchus Marsh,0.9994521,99.9452053,,,,,,,
3338,3338,21304,Melton - Bacchus Marsh,0.9991392,99.9139211,,,,,,,
3338,3338,21305,Wyndham,0.0008608,0.0860789,,,,,,,
3340,3340,20102,Creswick - Daylesford - Ballan,0.0370975,3.709752,,,,,,,
3340,3340,20302,Geelong,0.0069241,0.6924138,,,,,,,
3340,3340,21304,Melton - Bacchus Marsh,0.9559783,95.5978342,,,,,,,
3341,3341,20102,Creswick - Daylesford - Ballan,0.88146,88.1459951,,,,,,,
3341,3341,21304,Melton - Bacchus Marsh,0.11854,11.8540049,,,,,,,
3342,3342,20102,Creswick - Daylesford - Ballan,0.9974929,99.7492949,,,,,,,
3342,3342,20301,Barwon - West,0.0025071,0.2507051,,,,,,,
3345,3345,20102,Creswick - Daylesford - Ballan,1.0,100.0,,,,,,,
3350,3350,20101,Ballarat,1.0,100.0,,,,,,,
3351,3351,20101,Ballarat,0.5031739,50.3173897,,,,,,,
3351,3351,20103,Maryborough - Pyrenees,0.4193246,41.9324566,,,,,,,
3351,3351,20301,Barwon - West,0.0057603,0.5760278,,,,,,,
3351,3351,21501,Grampians,0.0714851,7.1485129,,,,,,,
3351,3351,21702,Warrnambool - Otway Ranges,0.0002561,0.0256129,,,,,,,
3352,3352,20101,Ballarat,0.4619569,46.1956851,,,,,,,
3352,3352,20102,Creswick - Daylesford - Ballan,0.3256393,32.5639283,,,,,,,
3352,3352,20103,Maryborough - Pyrenees,0.1624092,16.2409186,,,,,,,
3352,3352,20301,Barwon - West,0.0490957,4.9095701,,,,,,,
3352,3352,21702,Warrnambool - Otway Ranges,0.000899,0.0898978,,,,,,,
3355,3355,20101,Ballarat,1.0,100.0,,,,,,,
3356,3356,20101,Ballarat,1.0,100.0,,,,,,,
3357,3357,20101,Ballarat,1.0,100.0,,,,,,,
3360,3360,20103,Maryborough - Pyrenees,0.993623,99.3622958,,,,,,,
3360,3360,21702,Warrnambool - Otway Ranges,0.006377,0.6377042,,,,,,,
3361,3361,20103,Maryborough - Pyrenees,0.1855115,18.5511486,,,,,,,
3361,3361,21501,Grampians,0.0068802,0.688019,,,,,,,
3361,3361,21702,Warrnambool - Otway Ranges,0.8076083,80.7608324,,,,,,,
3363,3363,20102,Creswick - Daylesford - Ballan,1.0,100.0,,,,,,,
3364,3364,20102,Creswick - Daylesford - Ballan,0.9683073,96.8307267,,,,,,,
3364,3364,20202,Heathcote - Castlemaine - Kyneton,0.0316927,3.1692733,,,,,,,
3370,3370,20102,Creswick - Daylesford - Ballan,0.9874812,98.7481169,,,,,,,
3370,3370,20103,Maryborough - Pyrenees,0.0125188,1.2518831,,,,,,,
3371,3371,20102,Creswick - Daylesford - Ballan,0.0155286,1.5528552,,,,,,,
3371,3371,20103,Maryborough - Pyrenees,0.9844714,98.4471448,,,,,,,
3373,3373,20103,Maryborough - Pyrenees,0.9946895,99.4689506,,,,,,,
3373,3373,21501,Grampians,0.0053105,0.5310494,,,,,,,
3374,3374,21501,Grampians,1.0,100.0,,,,,,,
3375,3375,20103,Maryborough - Pyrenees,0.1288101,12.8810147,,,,,,,
3375,3375,21501,Grampians,0.8711899,87.1189853,,,,,,,
3377,3377,20103,Maryborough - Pyrenees,0.0109528,1.0952773,,,,,,,
3377,3377,21501,Grampians,0.9890472,98.9047227,,,,,,,
3378,3378,21501,Grampians,1.0,100.0,,,,,,,
3379,3379,21501,Grampians,0.9465055,94.6505503,,,,,,,
3379,3379,21702,Warrnambool - Otway Ranges,0.0534945,5.3494497,,,,,,,
3380,3380,21501,Grampians,1.0,100.0,,,,,,,
3381,3381,21501,Grampians,1.0,100.0,,,,,,,
3384,3384,20103,Maryborough - Pyrenees,0.4304355,43.0435506,,,,,,,
3384,3384,21501,Grampians,0.5695645,56.9564494,,,,,,,
3385,3385,21501,Grampians,1.0,100.0,,,,,,,
3387,3387,21501,Grampians,1.0,100.0,,,,,,,
3388,3388,21501,Grampians,1.0,100.0,,,,,,,
3390,3390,21501,Grampians,1.0,100.0,,,,,,,
3391,3391,21501,Grampians,1.0,100.0,,,,,,,
3392,3392,21501,Grampians,1.0,100.0,,,,,,,
3393,3393,21501,Grampians,0.9852124,98.52124,,,,,,,
3393,3393,21503,Murray River - Swan Hill,0.0147876,1.47876,,,,,,,
3395,3395,21501,Grampians,0.965744,96.5744011,,,,,,,
3395,3395,21503,Murray River - Swan Hill,0.034256,3.4255989,,,,,,,
3396,3396,21501,Grampians,1.0,100.0,,,,,,,
3400,3400,21501,Grampians,1.0,100.0,,,,,,,
3401,3401,21501,Grampians,0.9923685,99.2368544,,,,,,,
3401,3401,21701,Glenelg - Southern Grampians,0.0076315,0.7631456,,,,,,,
3407,3407,21701,Glenelg - Southern Grampians,1.0,100.0,,,,,,,
3409,3409,21501,Grampians,1.0,100.0,,,,,,,
3412,3412,21501,Grampians,1.0,100.0,,,,,,,
3413,3413,21501,Grampians,1.0,100.0,,,,,,,
3414,3414,21501,Grampians,1.0,100.0,,,,,,,
3415,3415,21501,Grampians,1.0,100.0,,,,,,,
3418,3418,21501,Grampians,1.0,100.0,,,,,,,
3419,3419,21501,Grampians,1.0,100.0,,,,,,,
3420,3420,21501,Grampians,1.0,100.0,,,,,,,
3423,3423,21501,Grampians,1.0,100.0,,,,,,,
3424,3424,21501,Grampians,1.0,100.0,,,,,,,
3427,3427,21004,Sunbury,0.9946368,99.4636803,,,,,,,
3427,3427,21304,Melton - Bacchus Marsh,0.0053632,0.5363197,,,,,,,
3428,3428,21005,Tullamarine - Broadmeadows,1.0,100.0,,,,,,,
3429,3429,21002,Macedon Ranges,0.0001827,0.0182736,,,,,,,
3429,3429,21004,Sunbury,0.9998173,99.9817264,,,,,,,
3430,3430,21002,Macedon Ranges,0.9291312,92.9131226,,,,,,,
3430,3430,21004,Sunbury,0.0708688,7.0868774,,,,,,,
3431,3431,21002,Macedon Ranges,0.9993154,99.9315446,,,,,,,
3431,3431,21004,Sunbury,0.0006846,0.0684554,,,,,,,
3432,3432,21002,Macedon Ranges,1.0,100.0,,,,,,,
3433,3433,21002,Macedon Ranges,1.0,100.0,,,,,,,
3434,3434,21002,Macedon Ranges,1.0,100.0,,,,,,,
3435,3435,20202,Heathcote - Castlemaine - Kyneton,0.0016506,0.1650616,,,,,,,
3435,3435,20401,Upper Goulburn Valley,0.0213988,2.1398829,,,,,,,
3435,3435,21002,Macedon Ranges,0.9769506,97.6950555,,,,,,,
3437,3437,20202,Heathcote - Castlemaine - Kyneton,0.000235,0.0234961,,,,,,,
3437,3437,21002,Macedon Ranges,0.999765,99.9765039,,,,,,,
3438,3438,21002,Macedon Ranges,1.0,100.0,,,,,,,
3440,3440,20202,Heathcote - Castlemaine - Kyneton,0.0011127,0.1112667,,,,,,,
3440,3440,21002,Macedon Ranges,0.9988873,99.8887333,,,,,,,
3441,3441,21002,Macedon Ranges,1.0,100.0,,,,,,,
3442,3442,20202,Heathcote - Castlemaine - Kyneton,0.9608937,96.0893706,,,,,,,
3442,3442,21002,Macedon Ranges,0.0391063,3.9106294,,,,,,,
3444,3444,20102,Creswick - Daylesford - Ballan,0.0130194,1.301944,,,,,,,
3444,3444,20202,Heathcote - Castlemaine - Kyneton,0.9770482,97.7048171,,,,,,,
3444,3444,20401,Upper Goulburn Valley,0.0099324,0.9932389,,,,,,,
3446,3446,20102,Creswick - Daylesford - Ballan,0.1848039,18.4803901,,,,,,,
3446,3446,20202,Heathcote - Castlemaine - Kyneton,0.8151961,81.5196099,,,,,,,
3447,3447,20102,Creswick - Daylesford - Ballan,0.0065633,0.6563267,,,,,,,
3447,3447,20202,Heathcote - Castlemaine - Kyneton,0.9934367,99.3436733,,,,,,,
3448,3448,20202,Heathcote - Castlemaine - Kyneton,1.0,100.0,,,,,,,
3450,3450,20202,Heathcote - Castlemaine - Kyneton,1.0,100.0,,,,,,,
3451,3451,20102,Creswick - Daylesford - Ballan,0.0083082,0.830825,,,,,,,
3451,3451,20202,Heathcote - Castlemaine - Kyneton,0.9916918,99.169175,,,,,,,
3453,3453,20202,Heathcote - Castlemaine - Kyneton,1.0,100.0,,,,,,,
3458,3458,20102,Creswick - Daylesford - Ballan,0.9430156,94.3015595,,,,,,,
3458,3458,20202,Heathcote - Castlemaine - Kyneton,0.0569844,5.6984405,,,,,,,
3460,3460,20102,Creswick - Daylesford - Ballan,1.0,100.0,,,,,,,
3461,3461,20102,Creswick - Daylesford - Ballan,0.9746071,97.4607116,,,,,,,
3461,3461,20202,Heathcote - Castlemaine - Kyneton,0.0253929,2.5392884,,,,,,,
3462,3462,20202,Heathcote - Castlemaine - Kyneton,1.0,100.0,,,,,,,
3463,3463,20202,Heathcote - Castlemaine - Kyneton,0.9332004,93.3200433,,,,,,,
3463,3463,20203,Loddon - Elmore,0.066707,6.6706961,,,,,,,
3464,3464,20103,Maryborough - Pyrenees,1.0,100.0,,,,,,,
3465,3465,20103,Maryborough - Pyrenees,0.9977938,99.7793812,,,,,,,
3465,3465,21501,Grampians,0.0021577,0.2157722,,,,,,,
3467,3467,20103,Maryborough - Pyrenees,1.0,100.0,,,,,,,
3468,3468,20103,Maryborough - Pyrenees,1.0,100.0,,,,,,,
3469,3469,20103,Maryborough - Pyrenees,1.0,100.0,,,,,,,
3472,3472,20103,Maryborough - Pyrenees,0.9731455,97.3145521,,,,,,,
3472,3472,20202,Heathcote - Castlemaine - Kyneton,0.0043548,0.4354777,,,,,,,
3472,3472,20203,Loddon - Elmore,0.0224997,2.2499702,,,,,,,
3475,3475,20103,Maryborough - Pyrenees,0.6956766,69.5676592,,,,,,,
3475,3475,20203,Loddon - Elmore,0.1703047,17.0304732,,,,,,,
3475,3475,21501,Grampians,0.1340187,13.4018676,,,,,,,
3477,3477,20103,Maryborough - Pyrenees,0.0996619,9.9661932,,,,,,,
3477,3477,20203,Loddon - Elmore,0.002374,0.2373977,,,,,,,
3477,3477,21501,Grampians,0.8623711,86.2371052,,,,,,,
3477,3477,21503,Murray River - Swan Hill,0.035593,3.5593039,,,,,,,
3478,3478,20103,Maryborough - Pyrenees,0.093233,9.3232982,,,,,,,
3478,3478,21501,Grampians,0.8987752,89.8775185,,,,,,,
3478,3478,21503,Murray River - Swan Hill,0.0079918,0.7991833,,,,,,,
3480,3480,21501,Grampians,0.0800825,8.0082499,,,,,,,
3480,3480,21503,Murray River - Swan Hill,0.9199175,91.9917501,,,,,,,
3482,3482,21503,Murray River - Swan Hill,1.0,100.0,,,,,,,
3483,3483,21503,Murray River - Swan Hill,1.0,100.0,,,,,,,
3485,3485,21501,Grampians,0.7329376,73.2937628,,,,,,,
3485,3485,21503,Murray River - Swan Hill,0.2670624,26.7062372,,,,,,,
3487,3487,21501,Grampians,0.8571393,85.7139256,,,,,,,
3487,3487,21503,Murray River - Swan Hill,0.1428607,14.2860744,,,,,,,
3488,3488,21501,Grampians,0.948269,94.8269025,,,,,,,
3488,3488,21503,Murray River - Swan Hill,0.051731,5.1730975,,,,,,,
3489,3489,21501,Grampians,0.8333571,83.3357118,,,,,,,
3489,3489,21502,Mildura,0.1666429,16.6642882,,,,,,,
3490,3490,10902,Lower Murray,0.000134,0.0133954,,,,,,,
3490,3490,21502,Mildura,0.9998638,99.9863757,,,,,,,
3491,3491,21501,Grampians,0.7080684,70.8068433,,,,,,,
3491,3491,21502,Mildura,0.2919316,29.1931567,,,,,,,
3494,3494,10902,Lower Murray,0.0001405,0.0140523,,,,,,,
3494,3494,21502,Mildura,0.9998595,99.9859477,,,,,,,
3496,3496,21502,Mildura,1.0,99.9999984,,,,,,,
3498,3498,10902,Lower Murray,0.0005161,0.0516115,,,,,,,
3498,3498,21502,Mildura,0.9994839,99.9483885,,,,,,,
3500,3500,21502,Mildura,1.0,100.0,,,,,,,
3501,3501,10902,Lower Murray,0.0185054,1.850543,,,,,,,
3501,3501,21502,Mildura,0.9814946,98.149457,,,,,,,
3505,3505,10902,Lower Murray,0.000698,0.0698032,,,,,,,
3505,3505,21502,Mildura,0.999302,99.9301968,,,,,,,
3506,3506,21502,Mildura,1.0,100.0,,,,,,,
3507,3507,21502,Mildura,1.0,100.0,,,,,,,
3509,3509,21502,Mildura,1.0,100.0,,,,,,,
3512,3512,21502,Mildura,1.0,100.0,,,,,,,
3515,3515,20202,Heathcote - Castlemaine - Kyneton,0.9651636,96.5163624,,,,,,,
3515,3515,20203,Loddon - Elmore,0.0348364,3.4836376,,,,,,,
3516,3516,20202,Heathcote - Castlemaine - Kyneton,0.1578045,15.7804539,,,,,,,
3516,3516,20203,Loddon - Elmore,0.8421955,84.2195461,,,,,,,
3517,3517,20203,Loddon - Elmore,1.0,100.0,,,,,,,
3518,3518,20203,Loddon - Elmore,0.9985195,99.8519524,,,,,,,
3518,3518,21503,Murray River - Swan Hill,0.0014805,0.1480476,,,,,,,
3520,3520,20203,Loddon - Elmore,1.0,100.0,,,,,,,
3521,3521,20401,Upper Goulburn Valley,1.0,100.0,,,,,,,
3522,3522,20401,Upper Goulburn Valley,1.0,100.0,,,,,,,
3523,3523,20202,Heathcote - Castlemaine - Kyneton,0.9667721,96.6772091,,,,,,,
3523,3523,20401,Upper Goulburn Valley,0.0112455,1.1245486,,,,,,,
3523,3523,21601,Campaspe,0.0219824,2.1982423,,,,,,,
3525,3525,20203,Loddon - Elmore,0.0742245,7.4224514,,,,,,,
3525,3525,21503,Murray River - Swan Hill,0.9257755,92.5775486,,,,,,,
3527,3527,20203,Loddon - Elmore,0.0048965,0.4896514,,,,,,,
3527,3527,21503,Murray River - Swan Hill,0.9951035,99.5103486,,,,,,,
3529,3529,21503,Murray River - Swan Hill,1.0,100.0,,,,,,,
3530,3530,21503,Murray River - Swan Hill,1.0,100.0,,,,,,,
3531,3531,21503,Murray River - Swan Hill,1.0,100.0,,,,,,,
3533,3533,21502,Mildura,0.0271612,2.7161168,,,,,,,
3533,3533,21503,Murray River - Swan Hill,0.9728388,97.2838832,,,,,,,
3537,3537,20203,Loddon - Elmore,0.999999,99.9999036,,,,,,,
3540,3540,21503,Murray River - Swan Hill,1.0,100.0,,,,,,,
3542,3542,21503,Murray River - Swan Hill,1.0,100.0,,,,,,,
3544,3544,21503,Murray River - Swan Hill,1.0,100.0,,,,,,,
3546,3546,21503,Murray River - Swan Hill,1.0,100.0,,,,,,,
3549,3549,10902,Lower Murray,0.003806,0.3806012,,,,,,,
3549,3549,21503,Murray River - Swan Hill,0.996194,99.6193988,,,,,,,
3550,3550,20201,Bendigo,1.0,100.0,,,,,,,
3551,3551,20103,Maryborough - Pyrenees,0.0002891,0.0289136,,,,,,,
3551,3551,20201,Bendigo,0.7294821,72.9482108,,,,,,,
3551,3551,20202,Heathcote - Castlemaine - Kyneton,0.2034754,20.3475443,,,,,,,
3551,3551,20203,Loddon - Elmore,0.057701,5.7701032,,,,,,,
3551,3551,21601,Campaspe,0.0090523,0.9052282,,,,,,,
3555,3555,20201,Bendigo,1.0,100.0,,,,,,,
3556,3556,20201,Bendigo,0.9059824,90.5982393,,,,,,,
3556,3556,20203,Loddon - Elmore,0.0940176,9.4017607,,,,,,,
3557,3557,20203,Loddon - Elmore,0.9192894,91.9289376,,,,,,,
3557,3557,21601,Campaspe,0.0807106,8.0710624,,,,,,,
3558,3558,20203,Loddon - Elmore,0.9490116,94.901156,,,,,,,
3558,3558,21601,Campaspe,0.0509884,5.098844,,,,,,,
3559,3559,20203,Loddon - Elmore,0.0799772,7.9977238,,,,,,,
3559,3559,21601,Campaspe,0.9200228,92.0022762,,,,,,,
3561,3561,21601,Campaspe,1.0,100.0,,,,,,,
3562,3562,21601,Campaspe,1.0,100.0,,,,,,,
3563,3563,21601,Campaspe,1.0,100.0,,,,,,,
3564,3564,10903,Upper Murray exc. Albury,0.0012102,0.1210158,,,,,,,
3564,3564,21601,Campaspe,0.9987898,99.8789842,,,,,,,
3565,3565,21601,Campaspe,1.0,100.0,,,,,,,
3566,3566,21601,Campaspe,1.0,100.0,,,,,,,
3567,3567,20203,Loddon - Elmore,0.0146903,1.4690314,,,,,,,
3567,3567,21503,Murray River - Swan Hill,0.9853097,98.5309653,,,,,,,
3568,3568,21503,Murray River - Swan Hill,1.0,100.0,,,,,,,
3570,3570,20203,Loddon - Elmore,1.0,100.0,,,,,,,
3571,3571,20203,Loddon - Elmore,1.0,100.0,,,,,,,
3572,3572,20203,Loddon - Elmore,0.2967557,29.6755672,,,,,,,
3572,3572,21601,Campaspe,0.7032443,70.3244328,,,,,,,
3573,3573,20203,Loddon - Elmore,0.843744,84.3744043,,,,,,,
3573,3573,21601,Campaspe,0.156256,15.6255957,,,,,,,
3575,3575,20203,Loddon - Elmore,1.0,100.0,,,,,,,
3576,3576,20203,Loddon - Elmore,1.0,100.0,,,,,,,
3579,3579,10903,Upper Murray exc. Albury,0.0005321,0.0532147,,,,,,,
3579,3579,20203,Loddon - Elmore,0.0062536,0.6253579,,,,,,,
3579,3579,21503,Murray River - Swan Hill,0.9932143,99.3214273,,,,,,,
3580,3580,21503,Murray River - Swan Hill,0.9999521,99.9952071,,,,,,,
3581,3581,21503,Murray River - Swan Hill,1.0,100.0,,,,,,,
3583,3583,21503,Murray River - Swan Hill,1.0,100.0,,,,,,,
3584,3584,21503,Murray River - Swan Hill,1.0,100.0,,,,,,,
3585,3585,10903,Upper Murray exc. Albury,0.0234001,2.3400093,,,,,,,
3585,3585,21503,Murray River - Swan Hill,0.9765999,97.6599907,,,,,,,
3586,3586,10903,Upper Murray exc. Albury,0.0697618,6.9761806,,,,,,,
3586,3586,21503,Murray River - Swan Hill,0.9302382,93.0238194,,,,,,,
3588,3588,21503,Murray River - Swan Hill,1.0,100.0,,,,,,,
3589,3589,21503,Murray River - Swan Hill,1.0,100.0,,,,,,,
3590,3590,21503,Murray River - Swan Hill,1.0,100.0,,,,,,,
3591,3591,21503,Murray River - Swan Hill,1.0,100.0,,,,,,,
3594,3594,21503,Murray River - Swan Hill,1.0,100.0,,,,,,,
3595,3595,21503,Murray River - Swan Hill,1.0,100.0,,,,,,,
3596,3596,21503,Murray River - Swan Hill,1.0,100.0,,,,,,,
3597,3597,21503,Murray River - Swan Hill,1.0,100.0,,,,,,,
3599,3599,21503,Murray River - Swan Hill,1.0,100.0,,,,,,,
3607,3607,20401,Upper Goulburn Valley,1.0,100.0,,,,,,,
3608,3608,20401,Upper Goulburn Valley,0.9991645,99.9164479,,,,,,,
3608,3608,21603,Shepparton,0.0008355,0.0835521,,,,,,,
3610,3610,20401,Upper Goulburn Valley,0.0091643,0.9164336,,,,,,,
3610,3610,21603,Shepparton,0.9908357,99.0835664,,,,,,,
3612,3612,20401,Upper Goulburn Valley,0.0214434,2.1443401,,,,,,,
3612,3612,21601,Campaspe,0.9785566,97.8556599,,,,,,,
3614,3614,21603,Shepparton,1.0,100.0,,,,,,,
3616,3616,21603,Shepparton,1.0,100.0,,,,,,,
3617,3617,21603,Shepparton,1.0,100.0,,,,,,,
3618,3618,21603,Shepparton,1.0,100.0,,,,,,,
3620,3620,21601,Campaspe,0.9841227,98.4122673,,,,,,,
3620,3620,21603,Shepparton,0.0158773,1.5877327,,,,,,,
3621,3621,21601,Campaspe,1.0,100.0,,,,,,,
3622,3622,21601,Campaspe,1.0,100.0,,,,,,,
3623,3623,21601,Campaspe,0.993255,99.3254995,,,,,,,
3623,3623,21603,Shepparton,0.006745,0.6745005,,,,,,,
3624,3624,21601,Campaspe,1.0,100.0,,,,,,,
3629,3629,21603,Shepparton,1.0,100.0,,,,,,,
3630,3630,21603,Shepparton,1.0,100.0,,,,,,,
3631,3631,20401,Upper Goulburn Valley,0.0063733,0.6373274,,,,,,,
3631,3631,21603,Shepparton,0.9936267,99.3626726,,,,,,,
3633,3633,21603,Shepparton,1.0,100.0,,,,,,,
3634,3634,21602,Moira,0.0331473,3.314731,,,,,,,
3634,3634,21603,Shepparton,0.9668527,96.685269,,,,,,,
3635,3635,21602,Moira,1.0,100.0,,,,,,,
3636,3636,21602,Moira,1.0,100.0,,,,,,,
3637,3637,21602,Moira,1.0,100.0,,,,,,,
3638,3638,21602,Moira,1.0,100.0,,,,,,,
3639,3639,10903,Upper Murray exc. Albury,0.0193143,1.9314332,,,,,,,
3639,3639,21601,Campaspe,0.0036273,0.36273,,,,,,,
3639,3639,21602,Moira,0.9770584,97.7058368,,,,,,,
3640,3640,21602,Moira,1.0,100.0,,,,,,,
3641,3641,21602,Moira,1.0,100.0,,,,,,,
3644,3644,10903,Upper Murray exc. Albury,0.1972486,19.7248643,,,,,,,
3644,3644,21602,Moira,0.8027514,80.2751357,,,,,,,
3646,3646,20401,Upper Goulburn Valley,0.0069592,0.6959166,,,,,,,
3646,3646,21602,Moira,0.3635519,36.3551879,,,,,,,
3646,3646,21603,Shepparton,0.629489,62.9488956,,,,,,,
3647,3647,21603,Shepparton,1.0,100.0,,,,,,,
3649,3649,21602,Moira,1.0,100.0,,,,,,,
3658,3658,20401,Upper Goulburn Valley,0.9137337,91.37337,,,,,,,
3658,3658,20904,Whittlesea - Wallan,0.0862663,8.62663,,,,,,,
3659,3659,20401,Upper Goulburn Valley,1.0,100.0,,,,,,,
3660,3660,20401,Upper Goulburn Valley,1.0,100.0,,,,,,,
3662,3662,20401,Upper Goulburn Valley,1.0,100.0,,,,,,,
3663,3663,20401,Upper Goulburn Valley,1.0,100.0,,,,,,,
3664,3664,20401,Upper Goulburn Valley,1.0,100.0,,,,,,,
3665,3665,20401,Upper Goulburn Valley,1.0,100.0,,,,,,,
3666,3666,20401,Upper Goulburn Valley,1.0,99.9999984,,,,,,,
3669,3669,20401,Upper Goulburn Valley,0.9658609,96.5860924,,,,,,,
3669,3669,20402,Wangaratta - Benalla,0.0015575,0.1557451,,,,,,,
3669,3669,21603,Shepparton,0.0325816,3.2581625,,,,,,,
3670,3670,20402,Wangaratta - Benalla,1.0,100.0,,,,,,,
