Australian Bureau of Statistics,,,,,,,,,,,,
1270055006C184 Postcode 2011 to Statistical Local Area 2011,,,,,,,,,,,,
Released at 11.30am (Canberra time) 27 June 2012,,,,,,,,,,,,
Table 3 Correspondence,,,,,,,,,,,,
,,,,,,,,,,,,
POSTCODE,POSTCODE,SLA_MAINCODE_2011,SLA_NAME_2011,RATIO,PERCENTAGE,,,,,,,
5152,5152,405150121,Adelaide Hills (DC) - Central,0.780836,78.0836002,,,,,,,
5152,5152,405150124,Adelaide Hills (DC) - Ranges,0.2028703,20.2870347,,,,,,,
5152,5152,405150704,Burnside (C) - South-West,0.0028482,0.2848239,,,,,,,
5152,5152,405204341,Mitcham (C) - Hills,0.0134454,1.3445411,,,,,,,
5153,5153,405150121,Adelaide Hills (DC) - Central,0.1367345,13.6734546,,,,,,,
5153,5153,405150124,Adelaide Hills (DC) - Ranges,0.3275395,32.7539525,,,,,,,
5153,5153,405205342,Onkaparinga (C) - Hills,0.0310952,3.1095162,,,,,,,
5153,5153,410154554,Mount Barker (DC) Bal,0.5009775,50.0977471,,,,,,,
5153,5153,410200224,Alexandrina (DC) - Strathalbyn,0.0036533,0.3653295,,,,,,,
5154,5154,405150121,Adelaide Hills (DC) - Central,1.0,100.0,,,,,,,
5155,5155,405150121,Adelaide Hills (DC) - Central,0.9022838,90.2283765,,,,,,,
5155,5155,405150124,Adelaide Hills (DC) - Ranges,0.0717987,7.1798716,,,,,,,
5155,5155,410150128,Adelaide Hills (DC) Bal,0.0235798,2.3579834,,,,,,,
5155,5155,410154554,Mount Barker (DC) Bal,0.0023377,0.2337686,,,,,,,
5156,5156,405150121,Adelaide Hills (DC) - Central,0.2159982,21.5998178,,,,,,,
5156,5156,405150124,Adelaide Hills (DC) - Ranges,0.6088313,60.883131,,,,,,,
5156,5156,405204341,Mitcham (C) - Hills,0.1751705,17.5170512,,,,,,,
5157,5157,405205342,Onkaparinga (C) - Hills,0.8285574,82.8557396,,,,,,,
5157,5157,405205345,Onkaparinga (C) - Reservoir,0.0048505,0.4850535,,,,,,,
5157,5157,410154554,Mount Barker (DC) Bal,0.0534362,5.3436207,,,,,,,
5157,5157,410200224,Alexandrina (DC) - Strathalbyn,0.1131538,11.3153767,,,,,,,
5158,5158,405204065,Marion (C) - South,0.907578,90.7578031,,,,,,,
5158,5158,405205345,Onkaparinga (C) - Reservoir,0.0007767,0.0776737,,,,,,,
5158,5158,405205347,Onkaparinga (C) - Woodcroft,0.0916312,9.1631186,,,,,,,
5159,5159,405204065,Marion (C) - South,0.000304,0.0303968,,,,,,,
5159,5159,405205342,Onkaparinga (C) - Hills,0.0030363,0.3036332,,,,,,,
5159,5159,405205345,Onkaparinga (C) - Reservoir,0.6528104,65.2810408,,,,,,,
5159,5159,405205347,Onkaparinga (C) - Woodcroft,0.3438493,34.3849292,,,,,,,
5160,5160,405205344,Onkaparinga (C) - North Coast,0.999919,99.9919005,,,,,,,
5161,5161,405205347,Onkaparinga (C) - Woodcroft,0.9999385,99.9938522,,,,,,,
5162,5162,405205343,Onkaparinga (C) - Morphett,0.6752393,67.5239334,,,,,,,
5162,5162,405205344,Onkaparinga (C) - North Coast,0.0014406,0.1440641,,,,,,,
5162,5162,405205347,Onkaparinga (C) - Woodcroft,0.32332,32.3320025,,,,,,,
5163,5163,405205341,Onkaparinga (C) - Hackham,0.9877843,98.7784317,,,,,,,
5163,5163,405205342,Onkaparinga (C) - Hills,0.0005041,0.0504083,,,,,,,
5163,5163,405205344,Onkaparinga (C) - North Coast,0.0048679,0.4867887,,,,,,,
5163,5163,405205347,Onkaparinga (C) - Woodcroft,0.0068437,0.6843713,,,,,,,
5164,5164,405205344,Onkaparinga (C) - North Coast,1.0,100.0,,,,,,,
5165,5165,405205344,Onkaparinga (C) - North Coast,1.0,100.0,,,,,,,
5166,5166,405205344,Onkaparinga (C) - North Coast,1.0,100.0,,,,,,,
5167,5167,405205344,Onkaparinga (C) - North Coast,0.5267885,52.6788455,,,,,,,
5167,5167,405205346,Onkaparinga (C) - South Coast,0.4732115,47.3211545,,,,,,,
5168,5168,405205341,Onkaparinga (C) - Hackham,0.001886,0.1886002,,,,,,,
5168,5168,405205342,Onkaparinga (C) - Hills,0.0004192,0.0419243,,,,,,,
5168,5168,405205344,Onkaparinga (C) - North Coast,0.7184051,71.840508,,,,,,,
5168,5168,405205346,Onkaparinga (C) - South Coast,0.2792897,27.9289675,,,,,,,
5169,5169,405205342,Onkaparinga (C) - Hills,0.0004336,0.0433592,,,,,,,
5169,5169,405205346,Onkaparinga (C) - South Coast,0.9995664,99.9566408,,,,,,,
5170,5170,405205346,Onkaparinga (C) - South Coast,1.0,100.0,,,,,,,
5171,5171,405205342,Onkaparinga (C) - Hills,1.0,100.0,,,,,,,
5172,5172,405205342,Onkaparinga (C) - Hills,0.7860735,78.6073492,,,,,,,
5172,5172,410154554,Mount Barker (DC) Bal,0.0106296,1.0629568,,,,,,,
5172,5172,410200221,Alexandrina (DC) - Coastal,0.0006592,0.0659188,,,,,,,
5172,5172,410200224,Alexandrina (DC) - Strathalbyn,0.200825,20.0824989,,,,,,,
5172,5172,410208750,Yankalilla (DC),0.0018128,0.1812763,,,,,,,
5173,5173,405205342,Onkaparinga (C) - Hills,0.0087155,0.8715548,,,,,,,
5173,5173,405205346,Onkaparinga (C) - South Coast,0.9912845,99.1284452,,,,,,,
5174,5174,405205342,Onkaparinga (C) - Hills,0.0870235,8.7023494,,,,,,,
5174,5174,405205346,Onkaparinga (C) - South Coast,0.9079257,90.7925714,,,,,,,
5174,5174,410208750,Yankalilla (DC),0.0050508,0.5050792,,,,,,,
5201,5201,410154554,Mount Barker (DC) Bal,0.8757173,87.5717342,,,,,,,
5201,5201,410200224,Alexandrina (DC) - Strathalbyn,0.1242827,12.4282658,,,,,,,
5202,5202,410208050,Victor Harbor (C),0.1619422,16.1942199,,,,,,,
5202,5202,410208750,Yankalilla (DC),0.8380578,83.8057801,,,,,,,
5203,5203,410208750,Yankalilla (DC),1.0,100.0,,,,,,,
5204,5204,410208750,Yankalilla (DC),1.0,100.0,,,,,,,
5210,5210,410200221,Alexandrina (DC) - Coastal,0.9373977,93.7397709,,,,,,,
5210,5210,410200224,Alexandrina (DC) - Strathalbyn,0.0529537,5.2953684,,,,,,,
5210,5210,410208750,Yankalilla (DC),0.0096486,0.9648606,,,,,,,
5211,5211,410200221,Alexandrina (DC) - Coastal,0.0191634,1.9163374,,,,,,,
5211,5211,410208050,Victor Harbor (C),0.9658597,96.5859658,,,,,,,
5211,5211,410208750,Yankalilla (DC),0.014977,1.4976967,,,,,,,
5212,5212,410200221,Alexandrina (DC) - Coastal,1.0,100.0,,,,,,,
5213,5213,410200221,Alexandrina (DC) - Coastal,1.0,100.0,,,,,,,
5214,5214,410200221,Alexandrina (DC) - Coastal,0.9999364,99.9936421,,,,,,,
5220,5220,410102750,Kangaroo Island (DC),1.0,100.0,,,,,,,
5221,5221,410102750,Kangaroo Island (DC),1.0,100.0,,,,,,,
5222,5222,410102750,Kangaroo Island (DC),1.0,100.0,,,,,,,
5223,5223,410102750,Kangaroo Island (DC),1.0,100.0,,,,,,,
5231,5231,410150125,Adelaide Hills (DC) - North,0.9999999,99.9999913,,,,,,,
5232,5232,410150125,Adelaide Hills (DC) - North,1.0,100.0,,,,,,,
5233,5233,410150125,Adelaide Hills (DC) - North,1.0,100.0,,,,,,,
5234,5234,410150125,Adelaide Hills (DC) - North,0.9854216,98.5421569,,,,,,,
5234,5234,420054210,Mid Murray (DC),0.0145784,1.4578431,,,,,,,
5235,5235,410050314,Barossa (DC) - Barossa,0.9212289,92.1228909,,,,,,,
5235,5235,410150125,Adelaide Hills (DC) - North,0.0244768,2.4476785,,,,,,,
5235,5235,420054210,Mid Murray (DC),0.0542943,5.4294307,,,,,,,
5236,5236,420054210,Mid Murray (DC),1.0,100.0,,,,,,,
5237,5237,420054210,Mid Murray (DC),1.0,100.0,,,,,,,
5238,5238,420054210,Mid Murray (DC),0.9661132,96.6113182,,,,,,,
5238,5238,420103080,Karoonda East Murray (DC),0.0221418,2.2141847,,,,,,,
5238,5238,420105040,Murray Bridge (RC),0.011745,1.174497,,,,,,,
5240,5240,410150128,Adelaide Hills (DC) Bal,1.0,100.0,,,,,,,
5241,5241,410150128,Adelaide Hills (DC) Bal,1.0,100.0,,,,,,,
5242,5242,410150128,Adelaide Hills (DC) Bal,1.0,100.0,,,,,,,
5243,5243,410150128,Adelaide Hills (DC) Bal,0.9986474,99.8647433,,,,,,,
5243,5243,410154554,Mount Barker (DC) Bal,0.0013526,0.1352567,,,,,,,
5244,5244,410150125,Adelaide Hills (DC) - North,0.1320931,13.2093137,,,,,,,
5244,5244,410150128,Adelaide Hills (DC) Bal,0.7734023,77.340226,,,,,,,
5244,5244,410154554,Mount Barker (DC) Bal,0.0839179,8.3917909,,,,,,,
5244,5244,420054210,Mid Murray (DC),0.0105867,1.0586694,,,,,,,
5245,5245,405150121,Adelaide Hills (DC) - Central,0.0015666,0.1566569,,,,,,,
5245,5245,410150128,Adelaide Hills (DC) Bal,0.0690749,6.9074914,,,,,,,
5245,5245,410154551,Mount Barker (DC) - Central,0.7874025,78.7402463,,,,,,,
5245,5245,410154554,Mount Barker (DC) Bal,0.1419561,14.1956053,,,,,,,
5250,5250,410150128,Adelaide Hills (DC) Bal,0.0007344,0.0734418,,,,,,,
5250,5250,410154551,Mount Barker (DC) - Central,0.9921423,99.2142271,,,,,,,
5250,5250,410154554,Mount Barker (DC) Bal,0.0071233,0.7123311,,,,,,,
5251,5251,410154551,Mount Barker (DC) - Central,0.8830599,88.3059884,,,,,,,
5251,5251,410154554,Mount Barker (DC) Bal,0.1169401,11.6940116,,,,,,,
5252,5252,410150128,Adelaide Hills (DC) Bal,0.0007869,0.0786878,,,,,,,
5252,5252,410154551,Mount Barker (DC) - Central,0.7354365,73.5436521,,,,,,,
5252,5252,410154554,Mount Barker (DC) Bal,0.2633827,26.3382721,,,,,,,
5252,5252,420105040,Murray Bridge (RC),0.0003939,0.0393879,,,,,,,
5253,5253,420054210,Mid Murray (DC),0.0002753,0.0275342,,,,,,,
5253,5253,420105040,Murray Bridge (RC),0.9997247,99.9724658,,,,,,,
5254,5254,410154554,Mount Barker (DC) Bal,0.1630085,16.3008502,,,,,,,
5254,5254,420054210,Mid Murray (DC),0.1043605,10.4360512,,,,,,,
5254,5254,420105040,Murray Bridge (RC),0.732631,73.2630986,,,,,,,
5255,5255,410200221,Alexandrina (DC) - Coastal,0.0334636,3.3463613,,,,,,,
5255,5255,410200224,Alexandrina (DC) - Strathalbyn,0.9602642,96.0264237,,,,,,,
5255,5255,420105040,Murray Bridge (RC),0.0062722,0.6272151,,,,,,,
5256,5256,410200224,Alexandrina (DC) - Strathalbyn,0.9999947,99.9994682,,,,,,,
5259,5259,420105040,Murray Bridge (RC),0.4759155,47.5915539,,,,,,,
5259,5259,420107800,The Coorong (DC),0.5240835,52.4083548,,,,,,,
5260,5260,420105040,Murray Bridge (RC),0.002622,0.2621968,,,,,,,
5260,5260,420107800,The Coorong (DC),0.997378,99.7378032,,,,,,,
5261,5261,420107800,The Coorong (DC),1.0,100.0,,,,,,,
5262,5262,425055090,Naracoorte and Lucindale (DC),1.0,100.0,,,,,,,
5263,5263,425108341,Wattle Range (DC) - East,1.0,100.0,,,,,,,
5264,5264,420107800,The Coorong (DC),0.9965975,99.6597456,,,,,,,
5264,5264,425053360,Kingston (DC),0.0033629,0.3362922,,,,,,,
5265,5265,420107800,The Coorong (DC),1.0,100.0,,,,,,,
5266,5266,420107800,The Coorong (DC),0.9966662,99.666617,,,,,,,
5266,5266,425057630,Tatiara (DC),0.0033338,0.333383,,,,,,,
5267,5267,420107800,The Coorong (DC),0.0415301,4.1530136,,,,,,,
5267,5267,425057630,Tatiara (DC),0.9584699,95.8469864,,,,,,,
5268,5268,425055090,Naracoorte and Lucindale (DC),0.0003805,0.0380481,,,,,,,
5268,5268,425057630,Tatiara (DC),0.9996195,99.9619519,,,,,,,
5269,5269,425057630,Tatiara (DC),1.0,100.0,,,,,,,
5270,5270,425057630,Tatiara (DC),1.0,100.0,,,,,,,
5271,5271,425053360,Kingston (DC),0.0117176,1.1717576,,,,,,,
5271,5271,425055090,Naracoorte and Lucindale (DC),0.9445047,94.450468,,,,,,,
5271,5271,425057630,Tatiara (DC),0.0413637,4.1363665,,,,,,,
5271,5271,425108341,Wattle Range (DC) - East,0.0024141,0.2414079,,,,,,,
5272,5272,425055090,Naracoorte and Lucindale (DC),0.950714,95.0713982,,,,,,,
5272,5272,425056860,Robe (DC),0.049286,4.9286018,,,,,,,
5273,5273,425053360,Kingston (DC),0.2461578,24.6157751,,,,,,,
5273,5273,425055090,Naracoorte and Lucindale (DC),0.7538422,75.3842249,,,,,,,
5275,5275,425053360,Kingston (DC),0.9199152,91.9915226,,,,,,,
5275,5275,425056860,Robe (DC),0.0800848,8.0084774,,,,,,,
5276,5276,425056860,Robe (DC),0.9789673,97.8967254,,,,,,,
5276,5276,425108344,Wattle Range (DC) - West,0.0210327,2.1032746,,,,,,,
5277,5277,425102250,Grant (DC),0.1611504,16.1150429,,,,,,,
5277,5277,425108341,Wattle Range (DC) - East,0.8388496,83.8849571,,,,,,,
5278,5278,425102250,Grant (DC),0.0340421,3.404212,,,,,,,
5278,5278,425108341,Wattle Range (DC) - East,0.9659579,96.595788,,,,,,,
5279,5279,425108341,Wattle Range (DC) - East,0.0930227,9.3022711,,,,,,,
5279,5279,425108344,Wattle Range (DC) - West,0.9069773,90.6977289,,,,,,,
5280,5280,425056860,Robe (DC),0.0027262,0.2726172,,,,,,,
5280,5280,425102250,Grant (DC),0.0039496,0.3949621,,,,,,,
5280,5280,425108344,Wattle Range (DC) - West,0.9933242,99.3324207,,,,,,,
5290,5290,425104620,Mount Gambier (C),1.0,100.0,,,,,,,
5291,5291,425102250,Grant (DC),0.8738912,87.389119,,,,,,,
5291,5291,425104620,Mount Gambier (C),0.0468574,4.6857408,,,,,,,
5291,5291,425108344,Wattle Range (DC) - West,0.0792514,7.9251402,,,,,,,
5301,5301,420107290,Southern Mallee (DC),0.4449682,44.4968193,,,,,,,
5301,5301,420107800,The Coorong (DC),0.5550318,55.5031807,,,,,,,
5302,5302,420107290,Southern Mallee (DC),0.9967923,99.6792285,,,,,,,
5302,5302,425057630,Tatiara (DC),0.0032055,0.3205453,,,,,,,
5303,5303,420107290,Southern Mallee (DC),1.0,100.0,,,,,,,
5304,5304,420053791,Loxton Waikerie (DC) - East,0.0450343,4.503427,,,,,,,
5304,5304,420107290,Southern Mallee (DC),0.9549657,95.496573,,,,,,,
5306,5306,420103080,Karoonda East Murray (DC),1.0,100.0,,,,,,,
5307,5307,420103080,Karoonda East Murray (DC),0.9479819,94.7981894,,,,,,,
5307,5307,420107290,Southern Mallee (DC),0.0520181,5.2018106,,,,,,,
5308,5308,420053791,Loxton Waikerie (DC) - East,0.0837854,8.3785444,,,,,,,
5308,5308,420053794,Loxton Waikerie (DC) - West,0.0915226,9.1522561,,,,,,,
5308,5308,420103080,Karoonda East Murray (DC),0.824692,82.4691995,,,,,,,
5309,5309,420103080,Karoonda East Murray (DC),1.0,100.0,,,,,,,
5310,5310,420053791,Loxton Waikerie (DC) - East,0.3863357,38.6335712,,,,,,,
5310,5310,420103080,Karoonda East Murray (DC),0.6136643,61.3664288,,,,,,,
5311,5311,420053791,Loxton Waikerie (DC) - East,1.0,100.0,,,,,,,
5320,5320,415102110,Goyder (DC),0.0094418,0.9441757,,,,,,,
5320,5320,420053794,Loxton Waikerie (DC) - West,0.0444003,4.4400349,,,,,,,
5320,5320,420054210,Mid Murray (DC),0.9461579,94.6157894,,,,,,,
5321,5321,420054210,Mid Murray (DC),1.0,100.0,,,,,,,
5322,5322,420053794,Loxton Waikerie (DC) - West,1.0,100.0,,,,,,,
5330,5330,420050521,Berri & Barmera (DC) - Barmera,0.0171311,1.7131084,,,,,,,
5330,5330,420053791,Loxton Waikerie (DC) - East,0.0064666,0.6466572,,,,,,,
5330,5330,420053794,Loxton Waikerie (DC) - West,0.9760959,97.6095897,,,,,,,
5330,5330,420054210,Mid Murray (DC),0.0003064,0.0306448,,,,,,,
5331,5331,420053791,Loxton Waikerie (DC) - East,0.9999996,99.9999574,,,,,,,
5332,5332,420050521,Berri & Barmera (DC) - Barmera,0.0001661,0.0166098,,,,,,,
5332,5332,420053791,Loxton Waikerie (DC) - East,0.9998339,99.9833902,,,,,,,
5333,5333,420053791,Loxton Waikerie (DC) - East,1.0,100.0,,,,,,,
5340,5340,420056671,Renmark Paringa (DC) - Paringa,0.9935977,99.3597728,,,,,,,
5340,5340,420056674,Renmark Paringa (DC) - Renmark,0.0061543,0.6154348,,,,,,,
5340,5340,420059039,Unincorp. Riverland,0.0002479,0.0247924,,,,,,,
5341,5341,420056674,Renmark Paringa (DC) - Renmark,0.9999902,99.9990183,,,,,,,
5342,5342,420050521,Berri & Barmera (DC) - Barmera,0.011978,1.1978048,,,,,,,
5342,5342,420050524,Berri & Barmera (DC) - Berri,0.988,98.7999994,,,,,,,
5343,5343,420050521,Berri & Barmera (DC) - Barmera,0.0044846,0.4484551,,,,,,,
5343,5343,420050524,Berri & Barmera (DC) - Berri,0.9006204,90.0620367,,,,,,,
5343,5343,420053791,Loxton Waikerie (DC) - East,0.0005723,0.0572306,,,,,,,
5343,5343,420056671,Renmark Paringa (DC) - Paringa,0.0848087,8.4808685,,,,,,,
5343,5343,420059039,Unincorp. Riverland,0.0095141,0.9514091,,,,,,,
5344,5344,420050521,Berri & Barmera (DC) - Barmera,0.0607168,6.0716772,,,,,,,
5344,5344,420050524,Berri & Barmera (DC) - Berri,0.9392832,93.9283228,,,,,,,
5345,5345,420050521,Berri & Barmera (DC) - Barmera,0.9999998,99.9999788,,,,,,,
5346,5346,420050521,Berri & Barmera (DC) - Barmera,1.0,100.0,,,,,,,
5350,5350,410050314,Barossa (DC) - Barossa,0.8755736,87.5573579,,,,,,,
5350,5350,410053650,Light (RegC),0.1244264,12.4426421,,,,,,,
5351,5351,410050314,Barossa (DC) - Barossa,0.9955592,99.5559203,,,,,,,
5351,5351,410053650,Light (RegC),0.0044406,0.4440605,,,,,,,
5352,5352,410050311,Barossa (DC) - Angaston,0.002257,0.2257027,,,,,,,
5352,5352,410050314,Barossa (DC) - Barossa,0.0168514,1.6851428,,,,,,,
5352,5352,410050315,Barossa (DC) - Tanunda,0.934564,93.456396,,,,,,,
5352,5352,410053650,Light (RegC),0.0463276,4.6327585,,,,,,,
5353,5353,410050311,Barossa (DC) - Angaston,0.7272419,72.7241863,,,,,,,
5353,5353,410050314,Barossa (DC) - Barossa,0.0253064,2.5306394,,,,,,,
5353,5353,410050315,Barossa (DC) - Tanunda,0.0008881,0.0888137,,,,,,,
5353,5353,420054210,Mid Murray (DC),0.2465636,24.6563606,,,,,,,
5354,5354,420053794,Loxton Waikerie (DC) - West,0.0075935,0.7593539,,,,,,,
5354,5354,420054210,Mid Murray (DC),0.9924046,99.2404564,,,,,,,
5355,5355,410050311,Barossa (DC) - Angaston,0.8742802,87.4280238,,,,,,,
5355,5355,410050315,Barossa (DC) - Tanunda,0.0032618,0.3261796,,,,,,,
5355,5355,410053650,Light (RegC),0.122458,12.2457967,,,,,,,
5356,5356,410050311,Barossa (DC) - Angaston,0.0203148,2.0314797,,,,,,,
5356,5356,410053650,Light (RegC),0.0646966,6.4696632,,,,,,,
5356,5356,415102110,Goyder (DC),0.0182858,1.8285849,,,,,,,
5356,5356,420054210,Mid Murray (DC),0.8967027,89.6702722,,,,,,,
5357,5357,420053791,Loxton Waikerie (DC) - East,0.0694817,6.9481668,,,,,,,
5357,5357,420053794,Loxton Waikerie (DC) - West,0.2853709,28.5370871,,,,,,,
5357,5357,420054210,Mid Murray (DC),0.6451475,64.5147461,,,,,,,
5360,5360,410053650,Light (RegC),1.0,100.0,,,,,,,
5371,5371,410053650,Light (RegC),1.0,100.0,,,,,,,
5372,5372,410053650,Light (RegC),1.0,100.0,,,,,,,
5373,5373,410053650,Light (RegC),1.0,100.0,,,,,,,
5374,5374,410053650,Light (RegC),0.008613,0.8613008,,,,,,,
5374,5374,415102110,Goyder (DC),0.9728347,97.2834676,,,,,,,
5374,5374,420054210,Mid Murray (DC),0.0185523,1.8552316,,,,,,,
5381,5381,415102110,Goyder (DC),1.0,100.0,,,,,,,
5400,5400,410053650,Light (RegC),1.0,100.0,,,,,,,
5401,5401,410053650,Light (RegC),0.0449603,4.4960301,,,,,,,
5401,5401,415101140,Clare and Gilbert Valleys (DC),0.0231124,2.3112389,,,,,,,
5401,5401,415108130,Wakefield (DC),0.9319273,93.192731,,,,,,,
5410,5410,410053650,Light (RegC),0.1899657,18.9965699,,,,,,,
5410,5410,415101140,Clare and Gilbert Valleys (DC),0.8100343,81.0034301,,,,,,,
5411,5411,415101140,Clare and Gilbert Valleys (DC),1.0,100.0,,,,,,,
5412,5412,415101140,Clare and Gilbert Valleys (DC),1.0,100.0,,,,,,,
5413,5413,415101140,Clare and Gilbert Valleys (DC),0.9721585,97.2158538,,,,,,,
5413,5413,415102110,Goyder (DC),0.0278415,2.7841462,,,,,,,
5414,5414,415101140,Clare and Gilbert Valleys (DC),1.0,100.0,,,,,,,
5415,5415,415101140,Clare and Gilbert Valleys (DC),1.0,100.0,,,,,,,
5416,5416,415101140,Clare and Gilbert Valleys (DC),0.1054702,10.5470184,,,,,,,
5416,5416,415102110,Goyder (DC),0.8945298,89.4529816,,,,,,,
5417,5417,415102110,Goyder (DC),1.0,100.0,,,,,,,
5418,5418,415102110,Goyder (DC),1.0,100.0,,,,,,,
5419,5419,415102110,Goyder (DC),1.0,100.0,,,,,,,
5420,5420,415102110,Goyder (DC),0.9427949,94.2794901,,,,,,,
5420,5420,435155120,Northern Areas (DC),0.0572051,5.7205099,,,,,,,
5421,5421,415102110,Goyder (DC),1.0,100.0,,,,,,,
5422,5422,435155120,Northern Areas (DC),0.045428,4.5427964,,,,,,,
5422,5422,435155400,Orroroo/Carrieton (DC),0.0109272,1.0927161,,,,,,,
5422,5422,435155540,Peterborough (DC),0.9436449,94.3644875,,,,,,,
5431,5431,435155120,Northern Areas (DC),0.060166,6.016601,,,,,,,
5431,5431,435155400,Orroroo/Carrieton (DC),0.867115,86.7114973,,,,,,,
5431,5431,435204830,Mount Remarkable (DC),0.072719,7.2719016,,,,,,,
5432,5432,435155400,Orroroo/Carrieton (DC),0.7735165,77.3516504,,,,,,,
5432,5432,435201830,Flinders Ranges (DC),0.2159237,21.5923747,,,,,,,
5432,5432,435204830,Mount Remarkable (DC),0.0105597,1.0559749,,,,,,,
5433,5433,435201830,Flinders Ranges (DC),0.9871324,98.7132405,,,,,,,
5433,5433,435204830,Mount Remarkable (DC),0.0113839,1.1383934,,,,,,,
5433,5433,435206090,Port Augusta (C),0.0014837,0.1483661,,,,,,,
5434,5434,435201830,Flinders Ranges (DC),1.0,100.0,,,,,,,
5440,5440,420056674,Renmark Paringa (DC) - Renmark,0.0255726,2.5572623,,,,,,,
5440,5440,420059039,Unincorp. Riverland,0.181746,18.1746012,,,,,,,
5440,5440,435155540,Peterborough (DC),0.0086121,0.8612073,,,,,,,
5440,5440,435159459,Unincorp. Pirie,0.7144124,71.441242,,,,,,,
5440,5440,435209529,Unincorp. Flinders Ranges,0.0696569,6.9656871,,,,,,,
5451,5451,415101140,Clare and Gilbert Valleys (DC),1.0,100.0,,,,,,,
5452,5452,415101140,Clare and Gilbert Valleys (DC),1.0,100.0,,,,,,,
5453,5453,415101140,Clare and Gilbert Valleys (DC),0.9631866,96.3186613,,,,,,,
5453,5453,415108130,Wakefield (DC),0.0368134,3.6813387,,,,,,,
5454,5454,435155120,Northern Areas (DC),1.0,100.0,,,,,,,
5455,5455,415101140,Clare and Gilbert Valleys (DC),1.0,100.0,,,,,,,
5460,5460,410053920,Mallala (DC),0.1582591,15.8259111,,,,,,,
5460,5460,415108130,Wakefield (DC),0.8417409,84.1740889,,,,,,,
5461,5461,415101140,Clare and Gilbert Valleys (DC),0.0109569,1.0956873,,,,,,,
5461,5461,415108130,Wakefield (DC),0.9890431,98.9043127,,,,,,,
5462,5462,415108130,Wakefield (DC),1.0,100.0,,,,,,,
5464,5464,415101140,Clare and Gilbert Valleys (DC),0.0154254,1.5425365,,,,,,,
5464,5464,415108130,Wakefield (DC),0.6576873,65.7687346,,,,,,,
5464,5464,435156454,Port Pirie C Dists (M) Bal,0.3268873,32.6887289,,,,,,,
5470,5470,435155120,Northern Areas (DC),1.0,100.0,,,,,,,
5471,5471,435155120,Northern Areas (DC),1.0,100.0,,,,,,,
5472,5472,435155120,Northern Areas (DC),1.0,100.0,,,,,,,
5473,5473,435155120,Northern Areas (DC),1.0,100.0,,,,,,,
5480,5480,435155120,Northern Areas (DC),0.8862599,88.6259902,,,,,,,
5480,5480,435204830,Mount Remarkable (DC),0.1137401,11.3740098,,,,,,,
5481,5481,435204830,Mount Remarkable (DC),1.0,100.0,,,,,,,
5482,5482,435204830,Mount Remarkable (DC),1.0,100.0,,,,,,,
5483,5483,435204830,Mount Remarkable (DC),1.0,100.0,,,,,,,
5485,5485,435204830,Mount Remarkable (DC),0.9999984,99.9998441,,,,,,,
5490,5490,435155120,Northern Areas (DC),1.0,100.0,,,,,,,
5491,5491,435155120,Northern Areas (DC),1.0,100.0,,,,,,,
5493,5493,435155540,Peterborough (DC),1.0,100.0,,,,,,,
5495,5495,435204830,Mount Remarkable (DC),0.9999964,99.9996376,,,,,,,
5501,5501,405055686,Playford (C) - West,0.0007437,0.0743702,,,,,,,
5501,5501,410053920,Mallala (DC),0.9863332,98.6333166,,,,,,,
5501,5501,415108130,Wakefield (DC),0.0129231,1.2923132,,,,,,,
5502,5502,410053650,Light (RegC),0.0221125,2.2112519,,,,,,,
5502,5502,410053920,Mallala (DC),0.9703056,97.0305631,,,,,,,
5502,5502,415108130,Wakefield (DC),0.0075819,0.758185,,,,,,,
5510,5510,415108130,Wakefield (DC),1.0,100.0,,,,,,,
5520,5520,415050430,Barunga West (DC),0.0305946,3.0594571,,,,,,,
5520,5520,415108130,Wakefield (DC),0.9694054,96.9405429,,,,,,,
5521,5521,435156454,Port Pirie C Dists (M) Bal,1.0,100.0,,,,,,,
5522,5522,415050430,Barunga West (DC),0.9664555,96.6455497,,,,,,,
5522,5522,435156454,Port Pirie C Dists (M) Bal,0.0335445,3.3544503,,,,,,,
5523,5523,415050430,Barunga West (DC),0.0165686,1.6568621,,,,,,,
5523,5523,435155120,Northern Areas (DC),0.0871187,8.711874,,,,,,,
5523,5523,435156454,Port Pirie C Dists (M) Bal,0.8877603,88.7760299,,,,,,,
5523,5523,435204830,Mount Remarkable (DC),0.0085523,0.8552339,,,,,,,
5540,5540,435156451,Port Pirie C Dists (M) - City,0.9041513,90.4151299,,,,,,,
5540,5540,435156454,Port Pirie C Dists (M) Bal,0.0907814,9.0781402,,,,,,,
5540,5540,435204830,Mount Remarkable (DC),0.0050673,0.5067297,,,,,,,
5550,5550,415050430,Barunga West (DC),0.0032679,0.3267855,,,,,,,
5550,5550,415108130,Wakefield (DC),0.9967321,99.6732145,,,,,,,
5552,5552,415050430,Barunga West (DC),0.1180949,11.8094856,,,,,,,
5552,5552,415051560,Copper Coast (DC),0.5736108,57.3610818,,,,,,,
5552,5552,415058831,Yorke Peninsula (DC) - North,0.3082943,30.8294325,,,,,,,
5554,5554,415050430,Barunga West (DC),0.007019,0.7019021,,,,,,,
5554,5554,415051560,Copper Coast (DC),0.992981,99.2980979,,,,,,,
5555,5555,415050430,Barunga West (DC),0.705434,70.5433991,,,,,,,
5555,5555,415051560,Copper Coast (DC),0.0120858,1.2085774,,,,,,,
